,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage
84,2024-06-19T16:33:44.581355,0,0,85101,16245456033,47,48305799168,569180160,36548640768,11187978240,2.3,101243179008,8249450496,80432599040,9.2
85,2024-06-19T16:33:45.081707,0,0,85101,16245494983,47,48305799168,569180160,36548640768,11187978240,0.8,101243179008,8247640064,80434409472,9.2
86,2024-06-19T16:33:45.582261,0,0,81751,16245533890,47,48305799168,569180160,36548640768,11187978240,1.1,101243179008,8251568128,80430481408,9.2
87,2024-06-19T16:33:46.082765,0,0,81751,16245572876,47,48305799168,569180160,36548640768,11187978240,3.9,101243179008,8421040128,80260993024,9.4
88,2024-06-19T16:33:46.583431,0,0,78349,16245612927,47,48305799168,569180160,36548640768,11187978240,7.2,101243179008,8517406720,80164593664,9.5
89,2024-06-19T16:33:47.084223,0,5,79125,16245652746,47,48305799168,569180160,36224303104,11512315904,9.2,101243179008,8971669504,79700123648,9.9
90,2024-06-19T16:33:47.584589,0,1,79998,16245692000,47,48305799168,569180160,35704209408,12032409600,5.9,101243179008,9229697024,79435616256,10.2
91,2024-06-19T16:33:48.085031,0,0,88272,16245732262,51,48305799168,569180160,31732203520,16004415488,5.2,101243179008,9910054912,78755115008,10.8
92,2024-06-19T16:33:48.841348,61,95,184996,16245952620,57,48305799168,569180160,30956257280,16780361728,7.9,101243179008,9924440064,78740729856,10.9
93,2024-06-19T16:33:49.085823,60,92,266425,16246007610,57,48305799168,569180160,30956257280,16780361728,6.0,101243179008,9908678656,78756474880,10.8
94,2024-06-19T16:33:49.586523,62,96,280201,16246146800,58,48305799168,569180160,30956257280,16780361728,5.9,101243179008,9911504896,78753648640,10.8
95,2024-06-19T16:33:50.086952,62,98,284307,16246287822,59,48305799168,569180160,30956257280,16780361728,5.0,101243179008,9911496704,78753648640,10.8
96,2024-06-19T16:33:50.587603,0,0,197431,16246348574,52,48305799168,569180160,30956257280,16780361728,0.9,101243179008,9911496704,78753648640,10.8
97,2024-06-19T16:33:51.165161,0,0,148666,16246433637,57,48305799168,569180160,30956257280,16780361728,6.1,101243179008,9918193664,78746951680,10.9
98,2024-06-19T16:33:51.588666,62,96,193503,16246545325,59,48305799168,569180160,30956257280,16780361728,6.4,101243179008,9902977024,78762184704,10.8
99,2024-06-19T16:33:52.089089,61,96,274811,16246680910,59,48305799168,569180160,30956257280,16780361728,5.2,101243179008,9902968832,78762184704,10.8
100,2024-06-19T16:33:52.589751,62,96,278098,16246820454,60,48305799168,569180160,30956257280,16780361728,5.0,101243179008,9902968832,78762184704,10.8
101,2024-06-19T16:33:53.090173,65,94,282436,16246959592,57,48305799168,569180160,30956257280,16780361728,4.4,101243179008,9902968832,78762184704,10.8
102,2024-06-19T16:33:53.590923,0,0,189644,16247004623,53,48305799168,569180160,30956257280,16780361728,3.3,101243179008,9905033216,78760120320,10.8
103,2024-06-19T16:33:54.091604,44,73,162178,16247092704,59,48305799168,569180160,30956257280,16780361728,3.8,101243179008,9905033216,78760120320,10.8
104,2024-06-19T16:33:54.592065,62,92,219689,16247230289,60,48305799168,569180160,30956257280,16780361728,5.1,101243179008,9905274880,78759886848,10.8
105,2024-06-19T16:33:55.092640,61,96,271892,16247369012,61,48305799168,569180160,30956257280,16780361728,5.2,101243179008,9905258496,78759886848,10.8
106,2024-06-19T16:33:55.730422,62,96,265701,16247562857,61,48305799168,569180160,30956257280,16780361728,8.4,101243179008,9913245696,78751899648,10.8
107,2024-06-19T16:33:56.093425,56,74,239171,16247620341,56,48305799168,569180160,30956257280,16780361728,2.2,101243179008,9906278400,78758866944,10.8
108,2024-06-19T16:33:56.594113,0,0,176343,16247677208,55,48305799168,569180160,30956257280,16780361728,1.4,101243179008,9906278400,78758866944,10.8
109,2024-06-19T16:33:57.094638,0,0,100149,16247727423,53,48305799168,569180160,30956257280,16780361728,1.7,101243179008,9906278400,78758866944,10.8
110,2024-06-19T16:33:57.595030,0,0,98441,16247767663,52,48305799168,569180160,30956257280,16780361728,21.7,101243179008,9959116800,78705987584,10.9
111,2024-06-19T16:33:58.095674,0,0,98441,16247808828,52,48305799168,569180160,30956257280,16780361728,6.9,101243179008,10056183808,78608732160,11.0
112,2024-06-19T16:33:58.596243,0,0,80642,16247848648,51,48305799168,569180160,30956257280,16780361728,5.2,101243179008,10108309504,78556606464,11.0
113,2024-06-19T16:33:59.096828,0,0,80642,16247888379,51,48305799168,569180160,30956257280,16780361728,20.6,101243179008,10157309952,78507606016,11.1
114,2024-06-19T16:33:59.597320,0,0,80387,16247928079,51,48305799168,569180160,30956257280,16780361728,1.1,101243179008,10160087040,78504828928,11.1
115,2024-06-19T16:34:00.098398,0,0,80387,16247968911,51,48305799168,569180160,30956257280,16780361728,2.2,101243179008,10170122240,78494793728,11.1
116,2024-06-19T16:34:00.598788,0,0,79913,16248008486,51,48305799168,569180160,30956257280,16780361728,0.3,101243179008,10162028544,78502797312,11.1
117,2024-06-19T16:34:01.099342,0,0,79913,16248048063,50,48305799168,569180160,30956257280,16780361728,0.6,101243179008,10162012160,78502797312,11.1
118,2024-06-19T16:34:01.599961,0,0,79626,16248087589,50,48305799168,569180160,30956257280,16780361728,0.5,101243179008,10162024448,78502797312,11.1
119,2024-06-19T16:34:02.100749,0,0,79626,16248127111,50,48305799168,569180160,30956257280,16780361728,1.9,101243179008,10189037568,78475784192,11.1
120,2024-06-19T16:34:02.601469,0,0,79621,16248167957,50,48305799168,569180160,30956257280,16780361728,4.3,101243179008,10300522496,78364282880,11.2
121,2024-06-19T16:34:03.101921,0,0,79621,16248207415,50,48305799168,569180160,30956257280,16780361728,5.1,101243179008,10406838272,78257967104,11.3
122,2024-06-19T16:34:03.602641,0,6,81186,16248247819,50,48305799168,569180160,30631919616,17104699392,9.8,101243179008,10839379968,77814939648,11.8
123,2024-06-19T16:34:04.103171,0,1,80951,16248287847,50,48305799168,569180160,30111825920,17624793088,5.8,101243179008,11136200704,77512208384,12.1
124,2024-06-19T16:34:04.603870,0,0,81486,16248339895,54,48305799168,569180160,26139820032,21596798976,7.0,101243179008,11807961088,76839997440,12.7
125,2024-06-19T16:34:05.104186,63,93,165076,16248475442,58,48305799168,569180160,25363873792,22372745216,5.2,101243179008,11808448512,76839510016,12.7
126,2024-06-19T16:34:05.604738,62,96,259951,16248615399,60,48305799168,569180160,25363873792,22372745216,5.3,101243179008,11808448512,76839510016,12.7
127,2024-06-19T16:34:06.105340,61,96,274553,16248753829,60,48305799168,569180160,25363873792,22372745216,6.0,101243179008,11809476608,76838481920,12.7
128,2024-06-19T16:34:06.748890,62,96,279294,16248911620,58,48305799168,569180160,25363873792,22372745216,7.8,101243179008,11819757568,76828217344,12.7
129,2024-06-19T16:34:07.106410,0,0,213604,16248945082,54,48305799168,569180160,25363873792,22372745216,1.1,101243179008,11804102656,76843872256,12.7
130,2024-06-19T16:34:07.607059,20,33,169726,16249053977,59,48305799168,569180160,25363873792,22372745216,4.3,101243179008,11803996160,76843962368,12.7
131,2024-06-19T16:34:08.107692,61,96,218329,16249191542,61,48305799168,569180160,25363873792,22372745216,6.0,101243179008,11805528064,76842422272,12.7
132,2024-06-19T16:34:08.608213,62,92,264695,16249328009,62,48305799168,569180160,25363873792,22372745216,5.1,101243179008,11805528064,76842422272,12.7
133,2024-06-19T16:34:09.108811,62,96,279759,16249466509,62,48305799168,569180160,25363873792,22372745216,9.5,101243179008,11810701312,76837249024,12.7
