,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage,swap_memory_total,swap_memory_used,swap_memory_free,swap_memory_percentage,swap_memory_in,swap_memory_out
53,2024-08-21T14:05:56.792740,0,0,78926,661551897827,48,48305799168,569180160,45614628864,2121990144,0.5,101243179008,9751941120,9944588288,10.7,8589930496,65327104,8524603392,0.8,21613568000,158261981184
54,2024-08-21T14:05:57.293109,0,0,78828,661551936982,48,48305799168,569180160,45614628864,2121990144,1.3,101243179008,9752969216,9943560192,10.7,8589930496,65327104,8524603392,0.8,21613568000,158261981184
55,2024-08-21T14:05:57.793907,0,0,78828,661551976157,48,48305799168,569180160,45614628864,2121990144,2.6,101243179008,9802665984,9893842944,10.7,8589930496,65327104,8524603392,0.8,21613568000,158261981184
56,2024-08-21T14:05:58.294539,0,0,78732,661552016055,48,48305799168,569180160,45614628864,2121990144,7.5,101243179008,9942491136,9754017792,10.9,8589930496,65327104,8524603392,0.8,21613568000,158261981184
57,2024-08-21T14:05:58.795259,0,0,79823,661552056194,48,48305799168,569180160,45290291200,2446327808,10.5,101243179008,10246848512,9439469568,11.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
58,2024-08-21T14:05:59.295405,0,1,80507,661552095799,48,48305799168,569180160,44921192448,2815426560,5.1,101243179008,10735894528,8950145024,11.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
59,2024-08-21T14:05:59.796244,0,0,79891,661552135441,48,48305799168,569180160,44770197504,2966421504,5.2,101243179008,11191336960,8488787968,12.1,8589930496,65327104,8524603392,0.8,21613568000,158261981184
60,2024-08-21T14:06:00.296750,47,78,137289,661552225197,55,48305799168,569180160,40022245376,7714373632,5.6,101243179008,11411349504,8268455936,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
61,2024-08-21T14:06:00.797725,62,95,223179,661552362224,58,48305799168,569180160,40022245376,7714373632,9.0,101243179008,11409203200,8270536704,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
62,2024-08-21T14:06:01.298025,61,96,273506,661552502218,59,48305799168,569180160,40022245376,7714373632,5.2,101243179008,11409203200,8270536704,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
