,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage,swap_memory_total,swap_memory_used,swap_memory_free,swap_memory_percentage,swap_memory_in,swap_memory_out
61,2024-07-01T14:31:06.971638,0,0,188516,84806212507,55,48305799168,569180160,36548640768,11187978240,0.7,101243179008,7519834112,86022983680,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
62,2024-07-01T14:31:07.505245,15,23,175448,84806340197,62,48305799168,569180160,36548640768,11187978240,9.7,101243179008,7527256064,86015520768,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
63,2024-07-01T14:31:07.972723,62,96,258801,84806476601,63,48305799168,569180160,36548640768,11187978240,6.1,101243179008,7520481280,86022246400,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
64,2024-07-01T14:31:08.498112,61,96,277478,84806614461,63,48305799168,569180160,36548640768,11187978240,10.8,101243179008,7533383680,86009344000,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
65,2024-07-01T14:31:08.973864,63,98,278045,84806753460,64,48305799168,569180160,36548640768,11187978240,5.6,101243179008,7525376000,86017351680,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
66,2024-07-01T14:31:09.474632,20,32,216015,84806829498,57,48305799168,569180160,36548640768,11187978240,1.7,101243179008,7525376000,86017351680,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
67,2024-07-01T14:31:09.975262,22,34,148415,84806888503,56,48305799168,569180160,36548640768,11187978240,4.2,101243179008,7532081152,86010646528,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
68,2024-07-01T14:31:10.475864,0,0,95855,84806930060,55,48305799168,569180160,36548640768,11187978240,15.3,101243179008,7545688064,85997006848,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
69,2024-07-01T14:31:10.976607,0,0,96496,84806972681,55,48305799168,569180160,36548640768,11187978240,10.5,101243179008,7609122816,85933572096,8.6,8589930496,93122560,8496807936,1.1,18058657792,140621090816
70,2024-07-01T14:31:11.477034,0,0,96496,84807013783,54,48305799168,569180160,36548640768,11187978240,5.0,101243179008,7695790080,85846880256,8.6,8589930496,93122560,8496807936,1.1,18058657792,140621090816
